0,1380.178793668747,15.85
0,1389.0292313098907,15.536
1,1008.6531273126602,32.698
0,5710.025521278381,14.142
1,4193.914278388023,30.52
2,3297.872201323509,42.852
3,2684.4359110593796,51.872
4,2178.67757666111,59.778
5,1732.298270612955,67.018
6,1284.0911514759064,75.118
7,890.8825648576021,82.33
8,564.2124509364367,88.736
9,331.81982547044754,93.572
